股票代码_Stkcd,日收益率_Dret,滞后一期收益,市盈率_PE,市净率_PB,市销率_PS,每股收益(摊薄)(元/股)_EPS,净资产收益率(摊薄)_ROE,每股营业利润(元/股)_OpPrfPS,每股净资产(元/股)_NAPS,每股营业收入_IncomePS
002821,0.013,0.0684,61.45,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,0.0684,0.01,57.51,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,0.01,-0.0223,56.94,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,-0.0223,0.0171,58.24,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,0.0171,0.0169,57.26,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,0.0169,0.0095,56.31,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,0.0095,-0.0136,55.78,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,-0.0136,-0.0123,56.55,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,-0.0123,0.0144,57.26,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,0.0144,-0.0035,56.44,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,-0.0035,-0.0018,56.64,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,-0.0018,0.0147,56.75,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,0.0147,0.0102,55.92,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,0.0102,0.0338,55.36,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,0.0338,0.0104,53.55,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,0.0104,0.0078,53,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,0.0078,0,52.59,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,0,-0.0065,52.59,9.55,14.86,1.58,12.8371,1.78,12.34,7.53
002821,-0.0065,-0.0065,52.94,9.55,14.86,0.99,8.4939,1.12,11.67,4.72
002821,-0.0065,-0.0266,53.28,9.55,14.86,0.99,8.4939,1.12,11.67,4.72
002821,-0.0266,0.0298,54.74,9.55,14.86,0.99,8.4939,1.12,11.67,4.72
002821,0.0298,-0.016,53.15,9.55,14.86,0.99,8.4939,1.12,11.67,4.72
002821,-0.016,-0.0101,54.02,9.55,14.86,0.99,8.4939,1.12,11.67,4.72
002821,-0.0101,0.0078,54.57,9.55,14.86,0.99,8.4939,1.12,11.67,4.72
002821,0.0078,0.0135,54.14,9.55,14.86,0.99,8.4939,1.12,11.67,4.72
002821,0.0135,-0.0002,53.43,9.55,14.86,0.99,8.4939,1.12,11.67,4.72
002821,-0.0002,-0.0002,53.44,9.55,14.86,0.99,8.4939,1.12,11.67,4.72
002821,-0.0002,-0.0076,53.45,9.55,14.86,0.99,8.4939,1.12,11.67,4.72
002821,-0.0076,0.0517,53.85,9.55,14.86,0.99,8.4939,1.12,11.67,4.72
002821,0.0517,-0.0096,51.21,9.55,14.86,0.99,8.4939,1.12,11.67,4.72
002821,-0.0096,0.0127,51.7,9.55,14.86,0.99,8.4939,1.12,11.67,4.72
002821,0.0127,-0.0054,54.41,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.0054,0.0374,54.71,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0374,-0.0051,52.74,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.0051,0.0035,53,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0035,0.0463,52.82,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0463,-0.0165,50.48,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.0165,0.0088,51.33,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0088,0.0028,50.88,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0028,0.0148,50.74,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0148,0.0054,50,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0054,-0.0054,49.73,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.0054,0.0112,50,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0112,-0.0136,49.45,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.0136,0.0026,50.13,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0026,0,50,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0,-0.0037,50,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.0037,-0.0241,50.19,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.0241,-0.0072,51.43,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.0072,-0.004,51.8,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.004,0.028,52.01,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.028,-0.0074,50.59,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.0074,0.0045,50.97,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0045,0.0009,50.75,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0009,0.0057,50.7,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0057,-0.0277,50.41,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.0277,0.0485,51.85,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0485,0.0022,49.45,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0022,-0.0026,49.35,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.0026,-0.003,49.48,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.003,-0.002,49.62,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.002,0.0254,49.73,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0254,-0.0024,48.49,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.0024,0.0187,48.61,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0187,0.0194,47.72,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0194,0.0058,46.81,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0058,0.008,46.54,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.008,0.0395,46.17,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0395,0.0052,44.42,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.0052,0.039,44.19,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,0.039,-0.038,42.53,8.41,12.37,0.99,8.4939,1.12,11.67,4.72
002821,-0.038,0.0042,44.21,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,0.0042,0.0087,44.02,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,0.0087,-0.002,43.65,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,-0.002,-0.0123,43.73,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,-0.0123,0.0074,44.28,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,0.0074,0.0031,43.95,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,0.0031,0.0022,43.82,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,0.0022,0.0064,43.72,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,0.0064,0.0011,43.45,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,0.0011,-0.0352,43.4,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,-0.0352,0.0095,44.98,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,0.0095,-0.0182,44.56,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,-0.0182,-0.0073,45.39,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,-0.0073,-0.0095,45.72,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,-0.0095,-0.0013,46.16,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,-0.0013,-0.0115,46.22,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,-0.0115,0.0196,46.75,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,0.0196,-0.0047,45.85,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,-0.0047,-0.0026,46.07,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,-0.0026,-0.0192,46.19,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,-0.0192,0.0085,47.09,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,0.0085,-0.0015,46.7,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,-0.0015,-0.005,46.77,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,-0.005,0.0049,47,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,0.0049,0.0328,46.77,8.41,12.37,0.4,3.5362,0.44,11.28,2.06
002821,0.0328,-0.0043,49.68,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,-0.0043,0.0105,49.89,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,0.0105,0.0663,49.37,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,0.0663,-0.0161,46.31,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,-0.0161,-0.0094,47.07,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,-0.0094,0.0021,47.51,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,0.0021,0.0331,47.41,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,0.0331,0.0125,45.89,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,0.0125,-0.001,45.32,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,-0.001,0.0348,45.37,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,0.0348,-0.0353,43.84,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,-0.0353,-0.0032,45.45,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,-0.0032,0.0091,45.6,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,0.0091,0.0313,45.19,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,0.0313,0.0191,43.81,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,0.0191,-0.0077,43.19,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,-0.0077,0.0006,43.52,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,0.0006,-0.0002,43.5,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,-0.0002,-0.0115,43.51,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,-0.0115,0.0201,44.02,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,0.0201,-0.0245,43.15,8.16,11.57,0.4,3.5362,0.44,11.28,2.06
002821,-0.0245,0.0028,44.1,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,0.0028,0.0008,43.98,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,0.0008,0.0142,43.95,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,0.0142,-0.0146,43.33,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,-0.0146,-0.0315,43.97,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,-0.0315,0.0051,45.4,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,0.0051,0.0151,45.17,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,0.0151,-0.0323,44.5,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,-0.0323,-0.0114,45.98,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,-0.0114,0.0115,46.51,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,0.0115,0.0293,45.98,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,0.0293,0.0047,44.67,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,0.0047,-0.0037,44.47,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,-0.0037,0.0379,44.63,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,0.0379,-0.0178,43,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,-0.0178,-0.0206,43.78,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,-0.0206,0.034,44.7,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,0.034,-0.0615,43.23,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,-0.0615,-0.0325,46.06,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,-0.0325,0.0072,47.61,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,0.0072,0.0085,47.27,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,0.0085,-0.0093,46.87,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,-0.0093,0.0054,47.31,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,0.0054,-0.0055,47.06,8.16,11.57,0.4,3.5362,0.45,11.28,2.07
002821,-0.0055,0.0024,47.32,8.16,11.57,1.86,17.0597,2,10.88,7.95
002821,0.0024,0.016,47.21,8.16,11.57,1.86,17.0597,2,10.88,7.95
002821,0.016,0.0244,46.46,8.16,11.57,1.86,17.0597,2,10.88,7.95
002821,0.0244,0.0386,45.36,8.16,11.57,1.86,17.0597,2,10.88,7.95
002821,0.0386,0.0198,43.67,8.16,11.57,1.86,17.0597,2,10.88,7.95
002821,0.0198,-0.0161,42.82,8.16,11.57,1.86,17.0597,2,10.88,7.95
002821,-0.0161,-0.0217,43.53,8.16,11.57,1.86,17.0597,2,10.88,7.95
002821,-0.0217,-0.0199,44.49,8.16,11.57,1.86,17.0597,2,10.88,7.95
002821,-0.0199,0.0192,45.39,8.16,11.57,1.86,17.0597,2,10.88,7.95
002821,0.0192,0.022,44.54,8.16,11.57,1.86,17.0597,2,10.88,7.95
002821,0.022,-0.045,43.58,8.16,11.57,1.86,17.0597,2,10.88,7.95
002821,-0.045,0.0075,45.64,8.16,11.57,1.86,17.0597,2,10.88,7.95
002821,0.0075,0.0147,45.3,8.16,11.57,1.86,17.0597,2,10.88,7.95
002821,0.0147,-0.0354,44.64,8.16,11.57,1.86,17.0597,2,10.88,7.95
002821,-0.0354,-0.0043,46.28,8.16,11.57,1.86,17.0597,2,10.88,7.95
002821,-0.0043,0.0359,49.58,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0359,-0.015,47.86,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.015,0.0224,48.59,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0224,-0.0165,47.52,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0165,-0.0318,48.32,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0318,-0.004,49.91,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.004,0.0136,50.11,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0136,-0.0069,49.44,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0069,-0.0404,49.78,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0404,0.019,51.88,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.019,0.012,50.91,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.012,-0.0098,50.3,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0098,-0.0053,50.8,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0053,-0.0014,51.07,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0014,0.081,51.14,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.081,-0.0147,47.31,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0147,-0.0159,48.01,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0159,-0.0147,48.79,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0147,0.0228,49.52,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0228,0.0652,48.41,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0652,0.0008,45.45,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0008,0.0549,45.41,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0549,-0.0231,43.05,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0231,-0.0118,44.06,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0118,0.0335,44.59,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0335,0.0123,43.15,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0123,-0.0109,42.65,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0109,-0.0123,43.12,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0123,-0.0106,43.66,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0106,0.0613,44.13,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0613,-0.0085,41.58,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0085,0.0082,41.93,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0082,0.0003,41.59,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0003,0.0405,41.58,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0405,0.0146,39.97,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0146,0.0293,39.39,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0293,0.0197,38.27,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0197,-0.0262,37.53,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0262,0.0092,38.54,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0092,0.0007,38.19,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0007,0.0098,38.16,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0098,-0.0322,37.79,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0322,-0.006,39.04,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.006,-0.0339,39.28,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0339,0.0277,40.66,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0277,0.0187,39.57,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0187,-0.0129,38.84,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0129,0.019,39.35,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.019,0.0136,38.61,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0136,-0.0044,38.1,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0044,0,38.26,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0,-0.0127,38.26,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0127,0.0301,38.75,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0301,-0.0029,37.62,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0029,0.022,37.73,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.022,0.0619,36.92,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,0.0619,-0.0443,34.77,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0443,-0.0053,36.38,6.24,11.01,1.13,11.2702,1.19,10.03,5.22
002821,-0.0053,0.022,39.02,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.022,-0.0135,38.18,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0135,0.0045,38.7,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.0045,0.0167,38.53,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.0167,0.0556,37.9,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.0556,-0.0072,35.9,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0072,-0.0041,36.16,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0041,-0.0215,36.31,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0215,0.0022,37.11,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.0022,-0.0384,37.03,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0384,-0.0489,38.51,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0489,0.0111,40.49,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.0111,-0.0186,40.04,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0186,0.0286,40.8,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.0286,-0.0407,39.67,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0407,-0.0329,41.36,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0329,-0.0158,42.76,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0158,-0.0007,43.45,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0007,0.042,43.48,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.042,0.053,41.72,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.053,-0.0014,39.62,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0014,-0.0213,39.68,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0213,0.0087,40.54,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.0087,0.0092,40.19,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.0092,-0.0076,39.83,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0076,-0.0285,40.13,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0285,-0.0076,41.31,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0076,0.037,41.63,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.037,-0.0453,40.14,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0453,-0.0037,42.05,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0037,0.0069,42.2,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.0069,0.0142,41.91,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.0142,-0.0354,41.33,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0354,0.004,42.84,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.004,0.0517,42.67,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.0517,0.0037,40.57,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.0037,-0.01,40.42,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.01,0,40.83,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0,-0.0006,40.83,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,-0.0006,0.0007,40.85,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.0007,0.0947,40.83,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.0947,0.0256,37.3,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.0256,0.077,36.36,7.2,11.71,1.13,11.2702,1.19,10.03,5.22
002821,0.077,-0.0099,33.76,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,-0.0099,-0.0583,34.1,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,-0.0583,-0.0275,36.21,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,-0.0275,-0.0203,37.24,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,-0.0203,-0.0151,38.01,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,-0.0151,-0.0125,38.59,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,-0.0125,0.0587,39.08,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,0.0587,0.0448,36.91,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,0.0448,-0.022,35.33,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,-0.022,0.005,36.12,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,0.005,-0.033,35.94,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,-0.033,-0.0222,37.17,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,-0.0222,0.0515,38.01,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,0.0515,-0.0516,36.15,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,-0.0516,0.0011,38.12,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,0.0011,-0.04,38.08,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,-0.04,-0.0446,39.66,7.2,11.71,0.68,7.3142,0.76,9.31,3.28
002821,-0.0446,0.0206,44.66,9.37,14.11,0.68,7.3142,0.76,9.31,3.28
002821,0.0206,0.0234,43.62,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,0.0234,0.0333,42.62,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,0.0333,-0.0288,41.24,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,-0.0288,0.0211,42.46,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,0.0211,0.0046,41.59,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,0.0046,0.0252,41.4,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,0.0252,0.0212,40.38,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,0.0212,-0.0172,39.54,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,-0.0172,-0.0356,40.23,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,-0.0356,0.0176,41.72,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,0.0176,-0.0381,41,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,-0.0381,0.0113,42.62,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,0.0113,-0.032,42.14,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,-0.032,0.0233,43.54,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,0.0233,-0.012,42.54,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,-0.012,-0.0206,43.06,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,-0.0206,0.0062,43.97,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,0.0062,-0.0025,43.7,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,-0.0025,-0.0146,43.81,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,-0.0146,-0.0037,44.46,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,-0.0037,-0.0108,44.62,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,-0.0108,-0.0164,45.11,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
002821,-0.0164,0.0143,45.86,9.37,14.11,0.68,7.3142,0.77,9.31,3.29
